"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 17 10:12:28 UTC 2025","Wed Dec 17 10:12:28 UTC 2025","13","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Missing manifests field",""
"passed","Wed Dec 17 10:12:46 UTC 2025","Wed Dec 17 10:12:46 UTC 2025","12","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","updateInsuranceConfiguration_ReturnsUpdatedDto","updateInsuranceConfiguration_ReturnsUpdatedDto()",""
"passed","Wed Dec 17 10:12:58 UTC 2025","Wed Dec 17 10:12:58 UTC 2025","306","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","createInsuranceConfiguration_shouldAllowNullQuote","createInsuranceConfiguration_shouldAllowNullQuote()",""
"passed","Wed Dec 17 10:12:20 UTC 2025","Wed Dec 17 10:12:22 UTC 2025","1293","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldReturnStoredResponseWhenSameRawData","shouldReturnStoredResponseWhenSameRawData()",""
"passed","Wed Dec 17 10:12:22 UTC 2025","Wed Dec 17 10:12:22 UTC 2025","589","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldUseDefaultValues_whenFieldsMissing","listFrontendEndpoints_shouldUseDefaultValues_whenFieldsMissing()",""
"passed","Wed Dec 17 10:12:46 UTC 2025","Wed Dec 17 10:12:46 UTC 2025","39","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","getInsuranceConfigurationById_NotFound_Returns404","getInsuranceConfigurationById_NotFound_Returns404()",""
"passed","Wed Dec 17 10:12:45 UTC 2025","Wed Dec 17 10:12:45 UTC 2025","6","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","updateInsuranceConfiguration_ThrowsWhenNotFound","updateInsuranceConfiguration_ThrowsWhenNotFound()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","129","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","deleteInsuranceConfiguration_shouldDeleteEntity","deleteInsuranceConfiguration_shouldDeleteEntity()",""
"passed","Wed Dec 17 10:12:28 UTC 2025","Wed Dec 17 10:12:28 UTC 2025","9","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Manifest with missing annotations",""
"passed","Wed Dec 17 10:12:28 UTC 2025","Wed Dec 17 10:12:28 UTC 2025","17","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Non-array entrypoints",""
"passed","Wed Dec 17 10:12:36 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","21","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldThrowExceptionWhenNoTokenReceived","getArgoCDToken_shouldThrowExceptionWhenNoTokenReceived()",""
"passed","Wed Dec 17 10:12:36 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","14","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldReturnEndpoints_whenHealthyWebAppWithEntrypoints","listFrontendEndpoints_shouldReturnEndpoints_whenHealthyWebAppWithEntrypoints()",""
