"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 16 10:42:49 UTC 2025","Tue Dec 16 10:42:49 UTC 2025","81","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldUpdateFieldsAndTimestamp","updateInsuranceConfiguration_shouldUpdateFieldsAndTimestamp()",""
"passed","Tue Dec 16 10:42:22 UTC 2025","Tue Dec 16 10:42:22 UTC 2025","13","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldReturnEmptyList_whenNoHealthyWebApps","listFrontendEndpoints_shouldReturnEmptyList_whenNoHealthyWebApps()",""
"passed","Tue Dec 16 10:42:07 UTC 2025","Tue Dec 16 10:42:07 UTC 2025","942","","com.reply.arena.bridge.integration.MongoTtlIntegrationTest","","com.reply.arena.bridge.integration.MongoTtlIntegrationTest","shouldCreateTtlIndexOnField","shouldCreateTtlIndexOnField(String, int) [1] indexName=insurance_configurations, expectedExpireSeconds=2592000",""
"passed","Tue Dec 16 10:42:49 UTC 2025","Tue Dec 16 10:42:49 UTC 2025","42","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldNotOverwriteQuoteWhenNull","updateInsuranceConfiguration_shouldNotOverwriteQuoteWhenNull()",""
"passed","Tue Dec 16 10:42:09 UTC 2025","Tue Dec 16 10:42:09 UTC 2025","27","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldThrowRuntimeWhenJsonParsingFails","shouldThrowRuntimeWhenJsonParsingFails()",""
"passed","Tue Dec 16 10:42:16 UTC 2025","Tue Dec 16 10:42:16 UTC 2025","14","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Empty manifests array",""
"passed","Tue Dec 16 10:42:22 UTC 2025","Tue Dec 16 10:42:22 UTC 2025","16","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleMultipleEntrypoints","listFrontendEndpoints_shouldHandleMultipleEntrypoints()",""
"passed","Tue Dec 16 10:42:49 UTC 2025","Tue Dec 16 10:42:49 UTC 2025","127","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","deleteInsuranceConfiguration_shouldDeleteEntity","deleteInsuranceConfiguration_shouldDeleteEntity()",""
"passed","Tue Dec 16 10:42:33 UTC 2025","Tue Dec 16 10:42:33 UTC 2025","7","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","getInsuranceConfigurationById_ReturnsDto","getInsuranceConfigurationById_ReturnsDto()",""
"passed","Tue Dec 16 10:42:32 UTC 2025","Tue Dec 16 10:42:32 UTC 2025","4","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","getInsuranceConfigurationById_ReturnsEntity","getInsuranceConfigurationById_ReturnsEntity()",""
"passed","Tue Dec 16 10:42:32 UTC 2025","Tue Dec 16 10:42:32 UTC 2025","9","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","createInsuranceConfiguration_SavesCorrectEntity","createInsuranceConfiguration_SavesCorrectEntity()",""
"passed","Tue Dec 16 10:42:49 UTC 2025","Tue Dec 16 10:42:49 UTC 2025","110","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldFailValidation_WhenNewQuoteInvalid","updateInsuranceConfiguration_shouldFailValidation_WhenNewQuoteInvalid()",""
