"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 16 10:10:00 UTC 2025","Tue Dec 16 10:10:00 UTC 2025","28","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldThrowRuntimeWhenJsonParsingFails","shouldThrowRuntimeWhenJsonParsingFails()",""
"passed","Tue Dec 16 10:10:15 UTC 2025","Tue Dec 16 10:10:15 UTC 2025","15","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldThrowExceptionWhenResponseIsNull","getArgoCDToken_shouldThrowExceptionWhenResponseIsNull()",""
"passed","Tue Dec 16 10:10:27 UTC 2025","Tue Dec 16 10:10:27 UTC 2025","20","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerSecurityTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerSecurityTest","whenAccessGetQuoteWithoutAuth_thenOk","whenAccessGetQuoteWithoutAuth_thenOk()",""
"passed","Tue Dec 16 10:10:39 UTC 2025","Tue Dec 16 10:10:39 UTC 2025","112","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldFailValidation_WhenNewContentBlank","updateInsuranceConfiguration_shouldFailValidation_WhenNewContentBlank()",""
"passed","Tue Dec 16 10:10:15 UTC 2025","Tue Dec 16 10:10:22 UTC 2025","6414","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldRetryOnFailure","getArgoCDToken_shouldRetryOnFailure()",""
"passed","Tue Dec 16 10:10:15 UTC 2025","Tue Dec 16 10:10:15 UTC 2025","538","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldSendCorrectAuthenticationRequest","getArgoCDToken_shouldSendCorrectAuthenticationRequest()",""
"passed","Tue Dec 16 10:10:09 UTC 2025","Tue Dec 16 10:10:09 UTC 2025","13","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldHandleInvalidManifests","listFrontendEndpoints_shouldHandleInvalidManifests(String, String, String) Non-array manifests field",""
"passed","Tue Dec 16 10:10:40 UTC 2025","Tue Dec 16 10:10:40 UTC 2025","112","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","createInsuranceConfiguration_shouldPersistAndAssignTimestamps","createInsuranceConfiguration_shouldPersistAndAssignTimestamps()",""
"passed","Tue Dec 16 10:10:25 UTC 2025","Tue Dec 16 10:10:25 UTC 2025","3","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","getInsuranceConfigurationById_ReturnsEntity","getInsuranceConfigurationById_ReturnsEntity()",""
"passed","Tue Dec 16 10:10:38 UTC 2025","Tue Dec 16 10:10:39 UTC 2025","351","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","createInsuranceConfiguration_shouldAllowNullQuote","createInsuranceConfiguration_shouldAllowNullQuote()",""
